solo_Rating,solo_KillDeathRatio,solo_WinRatio,solo_TimeSurvived,solo_RoundsPlayed,solo_Wins,solo_Losses,solo_Kills,solo_Assists,solo_Suicides,solo_HeadshotKills,solo_VehicleDestroys,solo_RoundMostKills,solo_WeaponAcquired,solo_AvgSurvivalTime,solo_WinPoints,solo_WalkDistance,solo_DamageDealt
2237.62,2.22,3.59,160812.1,251,9,242,537,28,0,119,1,14,0,640.69,1832,246027.4,60359.7
2296.23,1.98,3.61,77724.91,83,3,80,158,13,0,37,1,10,2,936.44,1890,130941.8,20377.82
1909.78,1.2,3.05,100371.96,131,4,127,153,7,5,18,4,9,0,891.57,6877,125255.84,17488.59
1473.76,3.64,8.33,13023.27,12,1,11,40,2,0,4,0,9,2,1043.52,2248,17649.12,4255.87
1634.62,0.64,0.61,243475.69,327,2,325,207,11,1,50,0,6,2,640.65,3303,323714.52,25619.67
2065.05,2.58,3.45,82027.59,87,3,84,217,5,0,48,6,13,1,916.46,4117,133146.74,24103.12
1481.69,2.64,15.38,13423.1,13,2,11,29,2,0,11,0,7,2,1235.31,2389,19152.22,3691.26
1743.65,1.6,2.67,70481.62,75,2,73,117,8,1,24,1,11,0,954.46,2787,98498.32,13991.78
2452.03,1.25,2.67,141965.5,150,4,146,182,9,0,31,7,7,0,946.44,2026,181482.2,21633.13
1739.5,1.83,3.33,31742.53,30,1,29,53,4,1,17,0,9,1,1058.08,1434,43281.27,5871.79
1786.73,1.54,4.88,38390.75,41,2,39,60,0,0,5,0,8,0,936.36,1485,56819.92,6468.35
2046.05,1.68,4.46,103757.32,112,5,107,180,9,2,39,0,11,2,963.95,3777,172669.61,20657.46
1136.9,0,0,2268.77,4,0,4,0,0,0,0,0,0,1,567.19,947,544.67,0
2201.26,0.66,1.19,162848.89,168,2,166,109,12,4,15,2,6,2,1160.97,3912,197941.34,13732.05
2021.89,1.06,1.56,288679.78,385,6,379,401,29,4,60,4,11,2,826.07,5341,418715.76,51667.83
1949.77,1.15,5.45,56566.83,55,3,52,60,2,1,13,0,6,0,1028.49,1630,78418.46,7655.01
2311.56,1.09,0.21,346014.19,467,1,466,506,33,2,114,1,9,0,878.37,5572,529424.03,64964.72
1744.47,2.68,5,25047.26,20,1,19,51,1,1,16,1,9,0,1051.92,3515,42219.79,5563.55
2468.07,1.41,1.36,219011.4,220,3,217,306,24,6,53,4,12,1,995.51,2041,314868.4,36924.14
2148.7,0.77,2.28,279651.81,307,7,300,232,18,0,53,4,7,0,1135.51,3229,362676.37,30057.12
2026.29,1.34,2.42,228964.9,331,8,323,434,28,2,125,1,12,2,1007.78,5794,319180.51,54090.44
1330.91,0.34,0,55050.63,65,0,65,22,2,2,3,0,2,0,960.95,4171,67955.9,3363.51
2036.11,1.33,2,152408.99,200,4,196,261,22,1,44,4,10,2,881.16,3068,254507.51,30901.95
1916.31,2.78,7.14,92145.92,98,7,91,253,13,3,58,0,15,1,955.17,5601,134824.42,30162.19
1996.02,0.88,1.3,81160.53,77,1,76,67,8,0,11,0,4,2,1054.03,1659,135241.8,9069.13
1738.37,1.34,6.82,43304.41,44,3,41,55,3,2,7,0,6,2,984.19,1444,51766.9,6759.75
2242.32,0.78,0.6,219520.54,333,2,331,258,24,2,49,1,6,1,707.22,3907,289545.87,35426.54
2033.57,1.16,0,88094.52,94,0,94,109,16,0,29,1,8,0,937.18,1674,126052.9,15195.83
2045.12,0.96,2.33,132877.94,129,3,126,121,18,1,30,3,8,1,1153.36,3129,198382.22,16185.64
1586.37,3,7.69,13351.52,13,1,12,36,0,0,4,0,6,2,1027.04,1305,24653.71,3965.85
1947.92,1.51,0.72,83370.46,139,1,138,209,9,0,38,0,8,1,599.79,1586,89501.17,24696.54
2037.87,2.96,5,44914.64,60,3,57,169,8,0,51,1,13,1,748.58,1654,87620.99,19592.61
2020.41,1.53,6.45,58923.72,62,4,58,89,5,1,19,1,10,0,950.38,1679,92896.55,9498.94
2297.87,1.32,1.94,104771.6,155,3,152,201,4,0,45,0,7,0,675.95,1875,159170.1,23256.98
2210.98,1.84,3.51,62703.38,57,2,55,101,5,0,19,1,7,0,1100.06,1832,110913,12438.05
2326.39,0.82,1.69,123574.7,118,2,116,95,11,0,20,1,5,0,1047.24,1945,124084.2,12545.8
1564.41,3.62,11.11,12478.69,9,1,8,29,1,0,7,0,8,0,1386.52,1296,14931.09,3222.25
2087.49,1.68,3.88,87501.85,103,4,99,166,10,1,35,2,11,1,1046.67,3073,138104.15,20485.76
1986.12,1.63,5.77,52559.39,52,3,49,80,2,1,17,0,9,1,1010.76,1643,70526.84,9066.28
1724.01,2.03,6.25,26874.12,32,2,30,61,3,0,11,0,8,2,796.81,2425,43663.17,6918.88
1889.53,1.05,1.01,84946.99,99,1,98,103,4,1,22,0,8,1,858.05,1556,132300.8,12532.93
1623.88,1.12,2.27,49879.94,44,1,43,48,4,0,5,1,11,0,1234.05,3621,91680.24,6530.89
1997.07,2.68,3.23,54053.8,62,2,60,161,8,2,29,0,13,0,937.15,3017,95504.42,18201.74
1497.04,1.77,13.33,16895.85,15,2,13,23,0,0,4,0,9,0,1093.19,3380,25461.7,2637.01
1877.89,1.59,9.3,52289.61,43,4,39,62,4,0,10,1,8,1,1063.74,5014,71249.75,7591.37
1907.87,1.9,6.25,35243.49,32,2,30,57,4,0,14,1,8,1,1410.9,2636,57211.5,6513
2264.07,1.87,7.35,81999.91,68,5,63,118,17,0,29,5,8,1,1222.08,3022,100838.91,14925.47
1553.35,9.33,40,7569.27,5,2,3,28,1,0,2,0,12,0,1513.85,1295,8858.73,2792.66
2239.04,1.05,0.38,241875.5,266,1,265,278,17,2,56,1,9,0,909.31,1856,432688.1,38862.59
1727.44,1.82,0,34203.67,44,0,44,80,4,0,22,1,8,1,777.36,1393,62022.51,8611.05
1925.1,1.35,9.2,96070.15,87,8,79,107,6,1,17,0,6,1,1118.11,3201,175426.37,12753.38
2203.6,1.57,3.9,70755.42,77,3,74,116,7,0,32,0,8,1,981.1,2934,118626.08,14273.21
1857.72,1.12,0,87453.83,94,0,94,105,9,0,21,0,9,0,924.32,5649,123030.4,12495.16
1633.97,2.85,9.09,19296.72,22,2,20,57,4,0,21,0,11,2,870.75,2336,35048.75,6167.82
1459.2,3.6,16.67,8719.96,6,1,5,18,1,0,4,0,10,2,1453.33,1219,18930.19,1614.68
2036.54,0.53,0,296331.28,357,0,357,189,15,1,53,0,6,0,846.17,2670,415372.8,24609.81
1341.85,1.78,0,8420.16,9,0,9,16,1,0,5,0,6,1,935.57,1099,8075.15,2022.89
1898.3,2.64,12.5,81339.72,64,8,56,148,8,1,39,0,14,0,1115.59,6415,97120.66,16808.12
1708.96,1.15,1.52,56607.56,66,1,65,75,6,0,19,0,4,0,857.69,1412,74057.64,9763.51
1599.2,4.67,6.25,14920.82,16,1,15,70,3,0,29,0,11,2,932.55,1276,26665.66,8121.2
2167.85,0.77,0.35,209806.5,288,1,287,222,13,3,25,1,5,0,728.49,1796,283966.9,27388.39
2033.8,1.27,1.03,84505.2,97,1,96,122,11,2,29,1,6,0,871.19,1665,122782.4,14977.54
2206.75,1.13,0.83,98496.71,121,1,120,136,9,0,32,0,8,1,814.02,1830,197851.5,17734.14
1927.63,1.49,5.26,77477.08,76,4,72,107,6,0,29,0,7,0,1084.63,3133,130442.4,13900.62
1427.8,6,25,6675.5,4,1,3,18,0,0,3,0,7,2,1668.88,1187,7132.61,1898.82
2207.56,0.98,1.52,109603.1,132,2,130,127,7,0,21,0,10,2,830.33,1839,192280.3,16183.47
2292.72,0.94,0.98,107897.1,102,1,101,95,5,0,20,0,6,1,1057.82,1915,163255.9,11479.29
2015.29,1.48,0.77,240171.94,392,3,389,576,27,4,120,1,11,2,598.88,5692,314960.72,67523.69
1803.75,1.97,9.09,35533.04,33,3,30,59,4,0,12,0,7,1,1463.62,2568,40269.42,6910.84
1292.3,0.42,0,11216.08,12,0,12,5,0,0,0,0,3,0,934.67,1086,20829.69,709.38
1653.11,1.21,0,35044.13,42,0,42,51,2,1,9,0,5,0,834.38,1356,57281.74,6455.23
2088.33,1.6,0,57593.28,65,0,65,104,5,0,28,0,7,2,886.05,1716,74110.41,12461.05
1537.45,1.96,4,20481.47,25,1,24,47,5,1,4,2,6,0,819.26,1263,24984.26,5089.34
2015.78,2.43,9.09,39076.48,33,3,30,73,3,0,15,1,12,0,1184.14,1662,51534.02,7343.15
1406.07,0.86,1.01,56602.76,99,1,98,84,5,1,22,1,5,0,571.75,1155,64586.09,10371.06
1722.73,1.42,0,37325.4,33,0,33,47,3,0,6,0,6,2,1131.07,1436,63160.04,5525.51
1202.53,0,0,773.88,1,0,1,0,0,0,0,0,0,2,773.88,1003,476.14,34.9
2209.96,0.78,0.43,181545.7,230,1,229,179,20,0,43,2,7,2,789.33,1837,255623.3,25343.38
1639.71,1.69,7.14,20180.64,14,1,13,22,1,0,4,0,6,1,1441.47,1383,34607.05,2529.39
1641.04,2.4,3.85,21049.13,26,1,25,60,5,0,10,2,10,1,809.58,1332,29782.34,6889.8
1225.1,0.33,0,2967.31,3,0,3,1,0,0,0,0,1,2,906.67,2015,4558.01,214.09
1403.57,1.82,0,10544.11,11,0,11,20,0,1,5,0,5,2,958.56,1160,14643.27,2115.76
1324.1,3.33,0,3875.39,3,0,3,10,0,0,6,0,5,0,1291.8,1088,7138.73,1040.83
1721.97,5.27,21.43,14440.04,14,3,11,58,1,0,13,0,14,0,713.78,2414,33436.54,6043.42
1638.36,0.8,0,39314.12,35,0,35,28,3,0,6,0,3,2,1123.26,1375,57328.98,3630.18
1834.1,1.96,7.69,37637.83,26,2,24,47,6,0,13,0,8,1,1447.61,1537,39680.12,6026.92
1192.76,0.75,0,2767.27,4,0,4,3,1,0,0,0,3,1,691.82,991,2147.02,365.24
1723.48,2.79,6.45,32051.4,31,2,29,81,5,0,17,0,10,0,1043.41,4596,58638.38,9411.04
1787.53,1.88,6.67,45699.72,45,3,42,79,4,0,15,0,11,0,1150.3,3670,83635.16,9901.61
1280.31,0.74,0,23188.12,27,0,27,20,2,0,3,0,4,2,568.94,3058,26172.61,2617.97
2129.92,1.82,8.33,53523.09,48,4,44,80,6,0,24,1,10,0,1115.06,1763,98005.27,9536.72
1190.55,0,0,1228.27,2,0,2,0,0,0,0,0,0,1,614.14,993,1513.87,0.69
2068.33,1.14,0.68,111826.5,147,1,146,166,16,1,23,2,8,0,760.72,1700,149682.5,21273.5
1859.9,1.18,1.47,59211.87,68,1,67,79,7,1,17,0,9,1,621.87,2519,101494.27,9260.24
1330.26,1.11,0,22258.8,28,0,28,31,2,0,5,1,6,1,794.96,1097,39905.42,4287.86
1892.12,1.74,2.78,36935.55,36,1,35,61,8,0,6,1,10,0,1025.99,1555,58012.97,7193.52
1395.56,4,25,6653.27,4,1,3,12,1,0,1,0,6,0,1692.59,2217,11164.09,1035.03
1893.16,1.88,1.92,49605.75,52,1,51,96,7,0,20,0,8,1,953.96,1548,75882.29,10306.88
1812.64,2.22,2.13,37343.54,47,1,46,102,6,0,20,0,8,2,1237.7,2497,67891,12052.71
1548.92,1.46,0,27402.8,26,0,26,38,4,0,4,1,5,2,1053.95,1284,39907.34,4382.47
1912.53,2.45,5.77,61348.78,52,3,49,120,7,0,25,2,9,0,1179.78,1581,70498.17,13505.95
1291.04,0.8,0,6252.04,5,0,5,4,1,0,3,0,3,1,1068.76,2083,11342.2,339.57
1546.34,1.09,0,38455.32,47,0,47,51,2,0,10,0,5,2,818.2,1284,67072.05,6389.56
1836.26,1.27,1.75,74313.1,114,2,112,142,7,0,31,0,7,0,651.87,1494,103646.8,16491.22
2028.43,1.59,2.73,131881.69,183,5,178,283,12,0,49,1,11,1,868.97,2836,211343.35,34544.91
1919.35,1.49,7.59,174097.3,145,11,134,199,21,1,47,2,11,1,1200.67,1612,233034.7,24717.26
1853.41,1.32,4.65,47713.47,43,2,41,54,4,0,12,1,7,0,1303.84,2613,77539.51,6792.53
1994.45,0.97,0.4,196989.82,250,1,249,241,15,3,54,1,14,2,781.68,3027,323082.01,29789.38
2222.67,1.48,0,90929.57,118,0,118,175,10,0,43,2,9,0,770.59,1827,145097.9,19989.04
1981.49,0.72,0,142871.8,153,0,153,110,6,0,16,0,4,0,933.8,1639,219957.1,13905.27
1457.64,2.09,8.33,12761.49,12,1,11,23,2,0,6,1,6,2,1063.46,1204,15730.17,2532.26
1625.56,1.15,9.09,25962.91,22,2,20,23,2,0,6,0,5,0,1180.13,1374,56944.21,3158.77
1830.78,5.3,17.5,44566.05,40,7,33,175,9,1,47,3,14,0,1156.88,4300,52423.44,18765.69
1995.9,1.38,2.94,882112.15,918,27,891,1228,95,6,305,15,10,2,744.24,5351,1130501.56,158467.26
2161.58,0.85,0,134582.2,156,0,156,133,9,1,22,3,6,1,862.71,1788,154541.9,17056.96
1758.02,2.08,2.56,34333.33,39,1,38,79,2,0,25,0,11,1,880.34,1431,65815.6,8849.22
1518.77,1.53,5,20352.07,20,1,19,29,2,1,4,1,7,2,1017.6,1266,32023.89,3480.52
1862.54,1.44,2.27,43463.38,44,1,43,62,4,1,10,0,6,1,987.8,1534,77765.75,7445.96
2101.53,1.41,4.49,123151.2,156,7,149,210,11,5,53,1,7,2,1270.99,5006,164496.72,24583.05
1473.93,2.29,0,14015.91,17,0,17,39,2,0,16,0,7,0,824.47,1193,24409.48,4449.43
1996.29,1.46,3.27,118263.67,153,5,148,216,14,1,47,4,8,0,825.93,6170,158736.65,25687.92
1211.9,1.5,0,2196.37,4,0,4,6,0,0,1,0,4,0,409.64,1986,4562.98,526.2
1278.18,1.11,0,7541.14,9,0,9,10,0,0,3,0,3,2,837.9,1059,7478.7,1340.32
2236.79,1.35,2.43,225904.22,206,5,201,272,14,0,57,1,9,0,1139.63,5765,303716.66,33007.89
1992.42,1.68,1.67,175707.48,180,3,177,297,25,1,74,2,9,1,1049.16,3266,253739.66,37653.74
1886.19,0.91,1.54,68027.47,65,1,64,58,1,3,12,0,4,0,958.24,2598,92857.58,6903.19
1907.08,1.61,5.77,60688.64,52,3,49,79,3,0,18,0,8,2,1306.52,5927,104492.53,9371.26
2010.23,1.03,1.85,84415.24,108,2,106,109,5,1,23,0,6,1,781.62,1667,98745.96,13292.98
2027.4,1.52,8.7,52079.08,46,4,42,64,2,1,13,0,8,2,1132.15,1697,91430.14,7616.48
1614.48,4.92,18.75,22869.63,16,3,13,64,1,0,21,1,11,1,1434.61,2595,49585.07,6698.66
2293.85,1.24,6.45,77006.49,62,4,58,72,5,2,17,3,7,1,1242.04,1909,107282.3,9478.78
2009.75,2.17,1.56,158894.6,257,4,253,549,33,0,125,3,11,2,618.27,1622,282863,61215.14
1884.12,0.79,0,133716.6,171,0,171,135,12,1,27,0,5,1,781.97,1537,226484.3,18681.37
1500.97,2.39,3.45,29476.99,29,1,28,67,3,0,18,0,11,2,996.93,2299,43371.41,7638.69
1338.98,0.93,0,43799.25,67,0,67,62,8,0,9,0,9,2,653.72,1090,59398.15,7343.48
2616.89,1.3,3.76,175578.6,186,7,179,233,16,2,42,3,8,2,943.97,2177,241938.6,28971.13
2317.53,1.47,2.51,202214.84,279,7,272,401,24,2,111,3,12,0,881.31,3155,322722.95,48167.02
2271.26,1,0.79,180580.9,254,2,252,253,14,0,36,1,7,2,710.95,1880,268212,31112.35
2273.41,1.94,1.83,211213.7,273,5,268,521,31,1,106,2,11,0,773.68,1865,314062.9,61079.07
1807.5,0.99,0.53,123124.2,188,1,187,186,15,1,23,2,6,2,654.92,1467,155869.4,25119.72
2000.47,2.15,13.04,35613.77,23,3,20,43,3,0,14,0,5,1,1652.51,2805,61837.12,4883.75
2074.93,2.08,3.83,157057.27,183,7,176,366,17,0,90,0,14,2,908.03,4993,294945.48,47597.47
2065.16,1.47,2.7,121085.29,111,3,108,159,9,1,31,0,7,2,1243.5,4831,195241.73,19479.71
1532.36,2.16,5,16606.03,20,1,19,41,3,1,10,1,9,1,707.47,3225,14613.91,4440.9
1217.32,2,0,1218.2,1,0,1,2,0,0,0,0,2,2,1218.2,1012,333.31,216.44
2106.6,1.27,3.49,78348.64,86,3,83,105,6,0,19,0,7,2,1133.29,3918,100530.18,12635.88
1998.68,1.02,1.11,85545.98,90,1,89,91,7,0,18,0,7,0,950.51,1660,114878.9,11452.25
2168.54,0.79,0.87,168368.3,230,2,228,181,17,0,37,5,5,1,732.04,1808,241355.7,22749.98
1953.22,2.08,4.55,106898.07,88,4,84,175,15,0,45,0,8,2,1162.49,3697,152463.28,21435.65
2145.25,0.65,1.27,146180.8,157,2,155,101,13,0,8,1,5,1,995.25,2809,226573.19,13659.5
2086.27,1.17,1.2,80421.63,83,1,82,96,3,1,18,1,5,0,968.94,1731,98972.03,11902.21
1228.74,0.5,0,3556.16,4,0,4,2,0,0,1,0,1,1,637.49,2008,4494.21,281.65
1286.94,3.5,0,3783.84,4,0,4,14,0,0,3,0,8,2,945.96,1052,7788.7,1426.41
2312.72,1.51,8.06,70302.43,62,5,57,86,12,1,14,0,6,0,1133.91,1923,101873.2,10719.2
2074.31,2.41,0,41075.32,34,0,34,82,5,0,17,0,8,0,1208.1,1698,87698.09,9836.58
2199.48,2.89,10,258953.16,230,23,207,599,41,1,133,7,12,0,1123.74,4889,412079.57,71467.39
1696.82,1.19,8.7,27243.54,23,2,21,25,3,0,6,0,6,2,1184.5,1426,42927.15,2837.39
1565,1.28,0,107831.9,190,0,190,244,15,1,36,1,9,2,660.78,3498,175422.35,28603.52
1780.45,1,2.04,51041.2,49,1,48,48,2,0,10,0,5,2,1041.66,1493,73616.4,5941.44
1616.49,1.03,5.88,29568.35,34,2,32,33,4,0,5,0,5,1,869.66,1355,36180.1,3858.08
1418.86,1,2.5,32245.78,40,1,39,39,1,0,7,0,6,0,472.52,2161,43027.86,4462.71
1458.81,3,10,9563.36,10,1,9,27,0,0,7,1,6,1,956.34,1201,14840.27,3007.98
2103.4,3.06,4.08,41849.03,49,2,47,144,6,0,32,1,11,0,1399.22,2769,78890.86,16263.08
1654.55,1.12,4.76,56617.15,63,3,60,67,4,0,16,0,7,0,859.63,5565,87753.76,8102.87
1498.45,18,60,8245.42,5,3,2,36,2,0,5,0,15,0,1743.14,2371,14625.78,3563.94
2003.64,4.64,26.67,62920.94,45,12,33,153,8,0,31,1,10,1,1219.73,2797,67251.96,18313.24
1616.1,1.4,0.67,106972.64,150,1,149,208,14,2,44,2,8,1,506.38,2282,143696.29,24101.02
1386.29,1.6,4.76,20704.94,21,1,20,32,2,0,10,0,9,2,1031.65,2271,35516.25,3831.23
1332.14,2,0,5458.98,4,0,4,8,0,0,2,1,3,1,1364.75,2121,6303.1,1035.62
1712.01,1.22,3.03,37165.25,33,1,32,39,1,1,4,0,8,1,1126.22,1430,49679.32,4212.72
2111.61,1.21,0.85,94942.8,118,1,117,142,12,0,51,0,10,0,804.6,1737,153883.1,17035.47
2065.37,1.25,1.79,56826.22,56,1,55,69,2,0,15,0,4,0,1014.75,1716,81824.3,8233.11
1706.46,3.14,4.35,19417.12,23,1,22,69,0,0,9,1,10,2,844.22,1377,33061.53,7384.4
2265.33,1.29,1.42,210509.3,282,4,278,360,28,0,93,2,7,1,923.93,4537,376517.57,43392.62
2090.22,0.96,0.66,200879.66,302,2,300,287,18,3,65,1,7,2,1034.28,2733,345747.82,37699.67
1997.25,15.67,45.45,13464.74,11,5,6,94,3,0,60,3,23,0,1224.07,1652,21416.32,10228.56
1191.88,1,0,262.93,1,0,1,1,0,0,0,0,1,1,262.93,990,378.78,139.57
1969.1,1.83,2.89,196258.83,277,8,269,492,20,1,108,0,11,0,938.89,5185,262225.73,54428.35
1997.08,3.48,12.68,69193.78,71,9,62,216,10,1,56,2,12,1,1228.5,6837,114902.4,24291.09
2021.6,1.3,3.03,87375.16,132,4,128,167,6,1,29,1,7,2,661.93,1646,128639.9,20235
1626.59,2.21,6.45,23229.13,31,2,29,64,3,0,16,1,15,2,749.33,1328,33011.64,7609.6
1887.24,2.38,2.86,33287.96,35,1,34,81,3,0,19,0,10,2,951.08,1536,52906.83,9245.37
2027.93,0.89,1.42,160717.56,212,3,209,187,23,0,35,0,9,2,1032.13,3894,286672.25,23105.93
2509.65,2.26,6.31,200134.91,206,13,193,437,20,1,121,5,16,1,913.28,4780,271284.65,49390.53
1617.95,1.25,4.76,27274.34,21,1,20,25,3,0,6,0,5,2,1009.97,3366,50190.69,2981.9
2370.5,1.79,7.46,68434.95,67,5,62,111,9,1,20,0,9,0,1021.42,1976,98503.38,13419.42
1792.19,2.36,0,35793.72,33,0,33,78,6,0,20,0,7,2,1387.02,2610,42976.01,9623.82
1371.96,2,0,9725.13,7,0,7,14,2,0,4,0,5,0,1488.84,2175,20287.17,1579.64
1809.14,1.8,4.76,27386.29,21,1,20,36,2,0,7,0,7,0,1304.11,1508,40637.45,3922.81
1840.98,1.28,1.32,64186.2,76,1,75,96,6,1,21,0,7,0,844.56,1496,98784.7,12915.89
1730.64,1.2,1.12,56941.14,89,1,88,106,9,1,20,0,5,0,480.93,3377,73137.15,12958.32
2064.82,0.9,0.87,108275.66,115,1,114,103,12,1,14,0,6,1,1287.68,2758,139082.56,14125.01
1729.86,2.35,4.17,24252.51,24,1,23,54,3,1,16,1,9,1,1010.52,1423,25159.94,7036.45
1476.36,1.23,0,22784.73,22,0,22,27,0,1,3,0,8,1,980.08,2284,33580.64,3176.2
1517.8,3.25,0,15006.49,12,0,12,39,2,0,13,0,7,1,1250.54,1241,25490.99,4536.08
1338.67,8,100,1769.51,1,1,0,8,0,0,3,0,8,1,1769.51,1115,3084.15,723.76
1614.78,1.22,0,31869.63,32,0,32,39,6,1,16,1,8,1,995.93,1338,43696.62,5583.71
1504.15,1.58,0,39449.8,60,0,60,95,5,0,8,1,7,2,813.69,2267,60348.13,11154.77
1421.4,3.2,16.67,5312.68,6,1,5,16,0,0,2,0,8,0,885.45,1174,9351.52,1423.38
1467.2,1.56,5.88,17050.37,17,1,16,25,1,2,5,0,7,1,1002.96,1219,24052.82,3098.08
1940.23,1.26,2.99,102755.58,134,4,130,164,12,0,29,0,7,2,935.18,3616,124388.24,20670.88
1718.18,1.94,10.53,22594.54,19,2,17,33,2,0,13,0,6,1,962.91,2406,28661.89,4143
2073.4,1.35,0,65462.1,68,0,68,92,4,0,11,0,7,2,962.68,1708,135070.9,11125.63
1846.44,1.1,0,47006.78,41,0,41,45,3,0,10,0,5,0,1146.51,1542,71791.13,5564.22
1386.79,2.58,0,11841.62,12,0,12,31,1,0,9,0,10,1,979.95,3185,17261.48,3448.24
1474.33,3.75,20,7360.25,5,1,4,15,1,0,3,0,5,2,1472.05,1237,12327.01,1783.82
2001.22,2.42,16.13,38156.54,31,5,26,63,3,0,13,0,10,2,1176.25,2881,62862.95,6858.4
1270.83,2.67,0,3923.32,3,0,3,8,0,0,1,0,4,0,1307.77,1054,7623.33,1010.36
1933.51,1.02,1.05,69047.77,95,1,94,96,3,0,14,0,4,1,591.23,2584,106511,12274.89
1545.08,1.89,0,20463.6,18,0,18,34,5,0,12,0,4,1,1136.87,1280,38433.19,4040.12
1222.51,2,0,1261.26,1,0,1,2,0,0,2,0,2,1,1261.26,1017,341.16,192
1324.73,2.12,11.11,8752.8,9,1,8,17,0,0,7,0,10,0,1009.74,2140,12539.49,1630.66
2029.49,1.59,4.88,43062.94,41,2,39,62,2,1,11,1,8,0,1050.32,1696,60975.84,6924.33
1958.26,2.66,5.41,31598.06,37,2,35,93,3,0,19,1,11,0,854,1595,50811.01,9856.87
2002.31,0.47,0,181478.5,191,0,191,89,9,0,18,0,6,1,950.15,1654,253731,12940.16
1820.58,2,12.5,28961.69,24,3,21,42,4,0,8,0,5,1,1206.74,1516,51984.57,5299.59
2033.02,1.35,1.59,91233.16,126,2,124,167,8,0,18,2,8,1,724.07,1674,94055.06,19173.58
1478.4,3,18.18,16433.11,11,2,9,27,1,0,4,1,6,0,1476.61,2470,22155.6,3144.71
2451.13,2.03,3.83,193878.09,183,7,176,358,22,0,67,4,13,0,1029.72,3607,264192.07,42062.76
2091.4,0.66,0,198661.14,167,0,167,110,5,6,16,0,5,2,1253.76,5531,309444.16,13973.02
1983.35,3.19,5.88,29183.11,34,2,32,102,2,0,31,0,10,2,858.33,1621,63621.95,11194.08
1967.15,0.92,1.61,111655.97,124,2,122,112,8,1,25,0,6,2,1102.4,4828,170644.2,13414.08
1404.82,1.5,0,20493.31,28,0,28,42,3,1,10,1,9,0,731.9,1147,25533.99,5240.1
1872.56,1.38,1.49,61859.65,67,1,66,91,4,2,16,1,6,1,1026.93,3712,101566.66,11288.35
2190.14,1.37,3.57,61556.75,56,2,54,74,6,0,16,0,7,0,1099.23,1824,93909.14,7958.94
1205.87,1,0,691.65,1,0,1,1,0,0,0,0,1,0,691.65,1003,1009.98,99.04
2133.85,2.1,3.17,93558.27,126,4,122,256,6,1,41,0,17,1,858.83,3101,178550.41,29910.9
1970.91,1.26,0,62689.61,65,0,65,82,4,1,18,0,9,0,964.46,1637,84714.81,8975.37
2098,2.85,10.34,38920.58,29,3,26,74,9,0,11,0,6,2,1590.83,3841,52249.85,8790.46
1368.12,2.73,8.33,8500.46,12,1,11,30,3,0,1,0,11,2,708.37,1113,11726.04,2998.31
2304.23,0.95,0.57,229893.52,348,2,346,328,16,4,83,4,7,0,730.03,4083,317364.16,43160.49
2031.2,1.57,4.21,89229.05,95,4,91,143,7,0,29,0,9,1,815.61,4203,130828.31,16295.88
1808.16,2.29,6.06,27565.28,33,2,31,71,2,0,19,1,8,2,835.31,1490,39542.63,8944.02
1422.44,1.33,3.57,21214.6,28,1,27,36,2,0,12,1,6,0,744.76,2135,30596.07,4563.6
1962.3,3.06,18.18,24445.92,22,4,18,55,1,0,3,0,6,2,1111.18,1634,35345.62,5911.52
2023.92,1.57,1.06,66757.9,94,1,93,146,13,2,47,0,8,0,710.19,1646,118579.7,18094.87
2178.59,1.76,1.79,60828.97,56,1,55,97,4,0,27,0,5,2,1086.23,1800,82359.45,13018.48
2313.94,1.73,2.44,125675.78,123,3,120,208,15,1,54,0,9,1,1021.95,3382,146573.21,26348.56
1862.31,1.65,2.04,46809.6,49,1,48,79,4,0,19,1,7,0,955.3,1535,70287.46,9966.31
1645.46,2.45,9.09,19225.26,22,2,20,49,1,0,8,0,11,0,533.5,4270,16993.88,5292.35
2083.15,0.84,0,106196.8,90,0,90,76,10,0,14,0,4,0,1179.96,1740,151029.3,10430.23
1265.54,2,0,4311.22,5,0,5,10,1,0,1,0,6,2,862.24,1043,6765.22,1219.08
1731.3,0.82,0,101474.84,146,0,146,120,5,1,19,4,8,2,629.99,2424,141767.17,15476.17
1655.33,1.38,7.14,20360.66,14,1,13,18,0,0,3,0,5,2,1454.33,1404,39178.78,2029.48
1818.52,1.13,1.85,54724.27,54,1,53,60,4,0,14,0,5,1,1013.41,1509,102943.7,7446.12
1521.39,4,9.09,12515.63,11,1,10,40,0,0,10,0,10,2,1137.79,1249,17761.74,4578.12
2368.94,1.56,2.53,175277.67,198,5,193,302,14,0,56,4,9,2,906.09,3338,265409.74,35994.33
2254.74,1.85,14.29,113065.44,84,12,72,133,6,0,18,0,6,0,1538.08,7669,175089.04,14612.47
1517.14,1.1,0,40019.18,48,0,48,53,2,1,13,1,7,1,833.73,1254,59589.29,6082.53
1467.85,4.4,16.67,7968.07,6,1,5,22,0,0,4,0,8,2,1328.01,1215,15312.88,2099.43
1966.42,1.12,2.02,71533.6,99,2,97,109,9,0,18,0,9,0,722.56,1629,94316.73,12787.83
2082.88,1.25,1,79351.79,100,1,99,124,10,0,27,0,7,1,793.52,1714,110913.1,15237.35
1186.07,1,0,150.4,1,0,1,1,0,0,0,0,1,2,150.4,985,159.9,100
